zabsc.szabist.edu.pk,Enabled
zabquest.szabist-isb.edu.pk,Disabled
zabmun.szabist.edu.pk,Enabled
zablis.szabist.edu.pk,Enabled
zabfilmfest.szabist.edu.pk,Enabled
zabdesk.szabist-isb.edu.pk,Enabled
zabdesk.szabist.edu.pk,Enabled
zabdesk.lrk.szabist.edu.pk,Disabled
zabdesk.hyd.szabist.edu.pk,Disabled
zabcs.szabist.edu.pk,Enabled
zabcms.szabist.edu.pk,Enabled
zabbix.se.org.pk,Disabled
zabbix.rozee.pk,Enabled
zabbix.ncp.edu.pk,Disabled
zabbix.kgs.edu.pk,Disabled
zabbix.hoap.org.pk,Disabled
zabanoadab.gcuf.edu.pk,Enabled
zabanoadab1.gcuf.edu.pk,Disabled
zaarat.kp.gov.pk,Disabled
z.68.97.134.ist.edu.pk,Disabled
z1.pu.edu.pk,Disabled
z1.kp.gov.pk,Disabled
z1.gov.pk.pmc.gov.pk,Disabled
z1.daewoo.com.pk,Disabled
z1.68.97.128.ist.edu.pk,Disabled
z111.68.97.137.ist.edu.pk,Disabled
yz.daewoo.com.pk,Disabled
yxwvu.pmd.gov.pk,Disabled
yxwvu.lesco.gov.pk,Disabled
yxwvu.icbb.vu.edu.pk,Disabled
yxwv.agpr.gov.pk,Disabled
yxw.agpr.gov.pk,Disabled
yx.lesco.gov.pk,Disabled
yx.icbb.vu.edu.pk,Disabled
ywww.pmc.gov.pk,Enabled
y-www.pmc.gov.pk,Enabled
y-ww.agpr.gov.pk,Disabled
yw.pmd.gov.pk,Disabled
yw.agpr.gov.pk,Disabled
yulepingtai.daewoo.com.pk,Disabled
yu.kp.gov.pk,Disabled
ytribe.biz.pk,Disabled
yth.icbb.vu.edu.pk,Disabled
ytc.agpr.gov.pk,Disabled
y-tc.agpr.gov.pk,Disabled
ys.szabist.edu.pk,Enabled
yp.pmd.gov.pk,Disabled
y-pmc.gov.pk.pmc.gov.pk,Disabled
y.pmc.gov.pk,Enabled
youts.pmd.gov.pk,Disabled
youthtimes.nou.gov.pk,Disabled
youth.punjab.gov.pk,Enabled
youth.pmo.gov.pk,Disabled
youth.pmd.gov.pk,Disabled
youth.daewoo.com.pk,Disabled
youthaffairs.kp.gov.pk,Enabled
yournet.hoap.org.pk,Disabled
yournet.forex.com.pk,Disabled
yournet.duhs.edu.pk,Disabled
youexperience.savethechildren.org,Enabled
you.abb.com,Disabled
yonline.pmc.gov.pk,Enabled
yongshengbo.daewoo.com.pk,Disabled
yongligaodaili.daewoo.com.pk,Disabled
yom.uskt.edu.pk,Disabled
yl.lesco.gov.pk,Disabled
ylinx.pk,Enabled
yles.lums.edu.pk,Enabled
y.kp.gov.pk,Disabled
ykk.com.pk,Disabled
yinglebo.daewoo.com.pk,Disabled
yims.punjab.gov.pk,Disabled
yil.lesco.gov.pk,Disabled
y.icbb.vu.edu.pk,Disabled
yh.kp.gov.pk,Disabled
yes.kamyabjawan.gov.pk,Disabled
yellowpages.biz.pk,Enabled
yellostone.com.pk,Enabled
ye.kp.gov.pk,Disabled
yeh.uskt.edu.pk,Disabled
yeeep.sef.org.pk,Enabled
yearend.savethechildren.org,Disabled
ydf.lesco.gov.pk,Disabled
yc.kp.gov.pk,Disabled
yb.colgate.com.pk,Disabled
yaz.uskt.edu.pk,Disabled
yazhoubocai.daewoo.com.pk,Disabled
yas.punjab.gov.pk,Enabled
yasir-gondal.pu.edu.pk,Disabled
yaranewatan.gov.pk,Enabled
y.agpr.gov.pk,Disabled
yad.org.pk,Enabled
y-adfs.colgate.com.pk,Disabled
yaallah.super.net.pk,Disabled
y.68.97.136.ist.edu.pk,Disabled
y3.pmd.gov.pk,Disabled
y1.pmc.gov.pk,Enabled
y1.lesco.gov.pk,Disabled
y1.kp.gov.pk,Disabled
y-111.68.97.132.ist.edu.pk,Disabled
y111.68.97.131.ist.edu.pk,Disabled
xymon.kgs.edu.pk,Disabled
xx.colgate.com.pk,Disabled
xwww.pmc.gov.pk,Enabled
xww.agpr.gov.pk,Disabled
xwvutsrqp.pmd.gov.pk,Disabled
xwvutsrq.pmd.gov.pk,Disabled
xwvutsrq.lesco.gov.pk,Disabled
xwvuts.lesco.gov.pk,Disabled
xwvut.lesco.gov.pk,Disabled
xwvut.icbb.vu.edu.pk,Disabled
xwvu.pmd.gov.pk,Disabled
xwvu.lesco.gov.pk,Disabled
xwv.agpr.gov.pk,Disabled
xw.lesco.gov.pk,Disabled
xw.kp.gov.pk,Disabled
xw.icbb.vu.edu.pk,Disabled
xu.uskt.edu.pk,Disabled
x.uskt.edu.pk,Disabled
x.umt.edu.pk,Enabled
xtebile.ffd.pmd.gov.pk,Disabled
x-tc.agpr.gov.pk,Disabled
xs.u-blox.com,Disabled
xstudio.umt.edu.pk,Enabled
xs.pmd.gov.pk,Disabled
xs.net.pk,Disabled
xs.kp.gov.pk,Disabled
xsc.uskt.edu.pk,Disabled
xp.pmd.gov.pk,Disabled
xpm.vpn.ssl.sg.abb.com,Disabled
x.pmd.gov.pk,Disabled
x.pmc.gov.pk,Enabled
xpg.gis.pu.edu.pk,Disabled
xperts.net.pk,Disabled
xo.kp.gov.pk,Disabled
xn--www-mo0a.stsi.org.pk,Disabled
xn--www-cs6eq54p8h8j.pu.edu.pk,Disabled
xmpp.testlab.evcharging.abb.com,Disabled
xmpp.evcharging.abb.com,Disabled
xmpp.dev.evcharging.abb.com,Disabled
xmpp.accept.evcharging.abb.com,Disabled
x-mdcat.pmc.gov.pk,Enabled
xm.agpr.gov.pk,Disabled
x-m.agpr.gov.pk,Disabled
xlms.habib.edu.pk,Disabled
x.kp.gov.pk,Disabled
xkhhycos.pmd.gov.pk,Disabled
xi.uskt.edu.pk,Disabled
xiugaizhudan.daewoo.com.pk,Disabled
xiongdiyulecheng.daewoo.com.pk,Disabled
xingqi8yulecheng.daewoo.com.pk,Disabled
xin2zuqiukaihu.daewoo.com.pk,Disabled
xin2kaihu.daewoo.com.pk,Disabled
xin2.daewoo.com.pk,Disabled
xil.lesco.gov.pk,Disabled
xi.kp.gov.pk,Disabled
xi.ist.edu.pk,Disabled
x.icbb.vu.edu.pk,Disabled
xibo.nexlinx.net.pk,Disabled
xiaoyouqipai.daewoo.com.pk,Disabled
xiaomistore.pk,Enabled
xianjinyouxi.daewoo.com.pk,Disabled
xhycos.pmd.gov.pk,Disabled
xh.pmd.gov.pk,Disabled
xhips.pmd.gov.pk,Disabled
x.gov.pk.pmc.gov.pk,Disabled
xg.colgate.com.pk,Disabled
xform.daraz.pk,Enabled
x.forex.com.pk,Disabled
x.foodpanda.pk,Disabled
xe-v-lscfe01p.xe.abb.com,Enabled
xe-v-domww00z.xe.abb.com,Disabled
xe-v-ascap01v.xe.abb.com,Disabled
xe-v-ascap01v.abb.com,Disabled
xe-test-ascc.abb.com,Disabled
xe-s-domww10z.xe.abb.com,Disabled
xe-s-domww02z.xe.abb.com,Disabled
xe-s-domww01z.xe.abb.com,Disabled
xenserver1.kgs.edu.pk,Disabled
xen2.daewoo.com.pk,Disabled
xelerate.pel.com.pk,Enabled
xecm-external.abb.com,Disabled
xebmail.lesco.gov.pk,Disabled
xdsl.forex.com.pk,Disabled
xdsl.agpr.gov.pk,Disabled
xd.colgate.com.pk,Disabled
x.daewoo.com.pk,Disabled
xc.www70.abb.com,Disabled
xc-s-zw08457.xc.abb.com,Disabled
xc-s-zw08457.in.abb.com,Disabled
xc-s-zw08406.xc.abb.com,Disabled
xc-s-zw08274.xc.abb.com,Disabled
xc-s-zw08214.abb.com,Disabled
xc-s-zw08148.xc.abb.com,Disabled
xc-s-zw08141.abb.com,Disabled
xc-s-zw06052.xc.abb.com,Disabled
xc-s-zw06026.xc.abb.com,Disabled
xc-s-zw00265.xc.abb.com,Disabled
xc-s-aiw0156.xc.abb.com,Disabled
xc-s-aiw0145.xc.abb.com,Disabled
xc-s-aiw0132.xc.abb.com,Disabled
xc-s-aiw0131.xc.abb.com,Disabled
xc-s-aiw0066.xc.abb.com,Disabled
xc-s-aiw0027.xc.abb.com,Disabled
xc.psa.br.abb.com,Disabled
xcp.kp.gov.pk,Disabled
xc.kp.gov.pk,Disabled
xc.instr.us.abb.com,Disabled
xchat.olx.com.pk,Disabled
xc.colgate.com.pk,Disabled
xc.bushing.abb.com,Disabled
xc.abbnow.abb.com,Disabled
xbm.vpn.ssl.us.abb.com,Disabled
xbmail.lesco.gov.pk,Disabled
xbdisk.lesco.gov.pk,Disabled
xb.colgate.com.pk,Disabled
xavor.stats.nexlinx.net.pk,Disabled
xavor.graphs.nexlinx.net.pk,Disabled
xa.pmd.gov.pk,Disabled
xam.vpn.ssl.us.abb.com,Disabled
xail.lesco.gov.pk,Disabled
x.agpr.gov.pk,Disabled
xadfs.colgate.com.pk,Disabled
x-adfs.colgate.com.pk,Disabled
x8.colgate.com.pk,Disabled
x4.colgate.com.pk,Disabled
x2.colgate.com.pk,Disabled
x1.pmd.gov.pk,Disabled
x1.kp.gov.pk,Disabled
x1.gov.pk.pmc.gov.pk,Disabled
x1.68.97.139.ist.edu.pk,Disabled
x017.icbb.vu.edu.pk,Disabled
wy.colgate.com.pk,Disabled
wx.pmd.gov.pk,Disabled
wwz.agpr.gov.pk,Disabled
wwy.agpr.gov.pk,Disabled
www.zynah.fu.edu.pk,Disabled
www.zu.edu.pk,Enabled
www.zueb.edu.pk,Enabled
www.ztbl.com.pk,Disabled
www.zssr.ccs.gov.pk,Disabled
www.zssl.ccs.gov.pk,Disabled
www.zsp.gov.pk,Disabled
www.zsd.gov.pk,Disabled
wwwz.pmc.gov.pk,Enabled
www-z.pmc.gov.pk,Enabled
www.zoom.habib.edu.pk,Enabled
www.zoomaclass.thebenchmark.com.pk,Enabled
www.zool.pu.edu.pk,Disabled
www.zoology.uoch.edu.pk,Enabled
www.zongtv.pk,Enabled
www.zong.com.pk,Enabled
www.zmf.szabist.edu.pk,Disabled
wwwz.lesco.gov.pk,Disabled
www.zkteco.net.pk,Enabled
www.zil.com.pk,Disabled
www.zetatech.com.pk,Enabled
www.zerocarbon.com.pk,Disabled
www.zend.kkkuk.edu.pk,Enabled
www.zedflix.pk,Enabled
www.zawiya.aces.pk,Enabled
www.zask-group.kpcsw.gov.pk,Enabled
www.zarat.kp.gov.pk,Disabled
www.za.pu.edu.pk,Disabled
www.zamakp.kpexcise.gov.pk,Disabled
www.zakat.ajk.gov.pk,Enabled
www.zakah.mul.edu.pk,Enabled
www.zahidandtariq.ion.com.pk,Enabled
www.zabfilmfest.szabist.edu.pk,Disabled
www.zabdesk.szabist.edu.pk,Disabled
www.zabdesk.hyd.szabist.edu.pk,Disabled
www.zaarat.kp.gov.pk,Disabled
wwwy.pmc.gov.pk,Enabled
www-y.pmc.gov.pk,Enabled
wwwyouth.punjab.govt.com.pk,Enabled
www.youth.punjab.gov.pk,Disabled
www.you.abb.com,Disabled
www.ylinx.pk,Enabled
www.ykk.com.pk,Disabled
www.yims.punjab.gov.pk,Disabled
www.yellowpages.biz.pk,Enabled
www.yellostone.com.pk,Enabled
www.yeeep.sef.org.pk,Enabled
www.yaranewatan.gov.pk,Enabled
www.yad.org.pk,Enabled
www.xperts.net.pk,Enabled
www.xiaomistore.pk,Enabled
www.xavor.graphs.nexlinx.net.pk,Disabled
wwwx.agpr.gov.pk,Disabled
wwwwwwwwww.forex.com.pk,Disabled
wwwwwwww.forex.com.pk,Disabled
www.wwww.pu.edu.pk,Disabled
www.wwww.forex.com.pk,Disabled
www-www.pmc.gov.pk,Enabled
wwwwww.forex.com.pk,Disabled
www.www.email.news.com.pk,Disabled
www.ww.pu.edu.pk,Disabled
www.wwf.org.pk,Enabled
wwwww.forex.com.pk,Disabled
www.wwf.gov.pk,Disabled
wwwww.daewoo.com.pk,Disabled
www.ww3.nova.net.pk,Disabled
www.wus.edu.pk,Disabled
www.wum.edu.pk,Enabled
www.wumardan.edu.pk,Enabled
wwww.tertiary-queue.punjab.gov.pk,Disabled
www.wtc.bcra.gob.pk,Disabled
www.wsscm-kpk.punjab.gov.pk,Disabled
wwww.pu.edu.pk,Disabled
wwww.pmc.gov.pk,Enabled
w-www.pmc.gov.pk,Enabled
www.wp.kp.gov.pk,Disabled
www.wpdgb.gov.pk,Enabled
www.worldtribunepk.247.net.pk,Enabled
www.worldcall.net.pk,Disabled
www.works.ajk.gov.pk,Disabled
www.workpackage-collaboration.abb.com,Enabled
www.wn.net.pk,Enabled
www.wn.com.pk,Disabled
www.wms.duhs.edu.pk,Disabled
wwww.lpp.org.pk,Disabled
wwww.lesco.gov.pk,Disabled
w-www.lesco.gov.pk,Disabled
wwww.kgs.edu.pk,Disabled
www.wi-tribe.rozee.pk,Disabled
www.wi-tribe.pk,Disabled
www.wintrr.pu.edu.pk,Disabled
www.winteo.pu.edu.pk,Disabled
www.windforecast.cppa.gov.pk,Enabled
www.wildlife.nwfp.gov.pk,Disabled
www.wildlife.ajk.gov.pk,Disabled
www.wilayat.net.pk,Disabled
www.wiki.hoap.org.pk,Disabled
www.wiki.agpr.gov.pk,Disabled
www.wifi.punjab.gov.pk,Disabled
www.wifi.pitb.gov.pk,Disabled
www.widowsassistance.punjab.gov.pk,Disabled
www.wideband.com.pk,Disabled
www.wic.punjab.gov.pk,Disabled
www.wibcon.pstd.com.pk,Enabled
www.whiteflypesticides.punjab.gov.pk,Disabled
www.whatprice.com.pk,Enabled
www.whatmobile.com.pk,Enabled
wwww.forex.com.pk,Disabled
www.wer-dse.pu.edu.pk,Disabled
www.werc.uoch.edu.pk,Enabled
www.wep.kp.gov.pk,Disabled
www.wellnetworks.com.pk,Disabled
wwww.eco.pu.edu.pk,Disabled
www.wecare.nhsrc.gov.pk,Disabled
wwwwebx.icbb.vu.edu.pk,Disabled
www.web.text.com.pk,Enabled
www.web.sits.com.pk,Disabled
www.website.qda.gob.pk,Enabled
www.website.mtech.net.pk,Disabled
www.website.cmax.pk,Disabled
www.website.accrescent.com.pk,Enabled
www-web.pmc.gov.pk,Enabled
www.webpanel.nexlinx.net.pk,Disabled
www.web.opf.org.pk,Disabled
www.weboc.govt.com.pk,Enabled
www.weboc.gov.pk,Enabled
www.web.mtech.net.pk,Disabled
www.webmail.summitcapital.com.pk,Disabled
www.webmail.skans.edu.pk,Enabled
www.webmail.nexlinx.net.pk,Disabled
www.webmail.lgkp.gov.pk,Enabled
www.webmail.icpap.com.pk,Disabled
www.webmail.email.news.com.pk,Disabled
www.webmail.comsats.net.pk,Enabled
www.weblinks.net.pk,Disabled
www.web.kmu.edu.pk,Disabled
www.webjmt.pibt.com.pk,Disabled
www.webhost.net.pk,Enabled
www.web.hec.gov.pk,Disabled
www.web.gandhara.edu.pk,Disabled
www.webdemo.kmu.edu.pk,Disabled
www.web.ccs.gov.pk,Disabled
www.web.bisemdn.edu.pk,Enabled
www.web.aust.edu.pk,Disabled
www.webapp.uog.edu.pk,Enabled
www.webapp.tdcp.gop.pk,Enabled
wwww.duhs.edu.pk,Disabled
www.wdd.punjab.gov.pk,Disabled
www.wddbalochistan.gob.pk,Enabled
www.wddajk.gov.pk,Disabled
www.w.com.pk,Disabled
www.wcla.punjab.gov.pk,Disabled
www.wbilling.phedkp.gov.pk,Disabled
www.waylink.com.pk,Disabled
www.waves.net.pk,Disabled
www.watim.com.pk,Enabled
www.water.muet.edu.pk,Disabled
www.wasarwp.punjab.gov.pk,Enabled
www.wasa.punjab.gov.pk,Disabled
www.wasalhr.punjab.gov.pk,Disabled
www.wasalhr.pk,Disabled
www.wasafaisalabad.gop.pk,Disabled
www.wap.hoap.org.pk,Disabled
www.wapdamis.gov.pk,Disabled
www.wapda.gov.pk,Disabled
www.wap.agpr.gov.pk,Disabled
www.wancom.net.pk,Enabled
www.walledcitylahore.gop.pk,Enabled
www.walitel.wellnetworks.com.pk,Enabled
www.wah.olx.com.pk,Disabled
www.wah.comsats.edu.pk,Disabled
wwww.agpr.gov.pk,Disabled
www-w3.pmc.gov.pk,Enabled
wwww3.lesco.gov.pk,Disabled
www.vulkanvegas.ilmauniversity.edu.pk,Enabled
www.vulkanvegasboni.iel.net.pk,Disabled
www.vu.edu.pk,Disabled
www.vr.kpra.gov.pk,Disabled
www.vps.razisons.com.pk,Disabled
www.vps.pessi.gop.pk,Disabled
wwwvpn.pmc.gov.pk,Enabled
www.vpn.patel-hospital.org.pk,Disabled
wwwvpn.lesco.gov.pk,Disabled
www.vpn.kgs.edu.pk,Disabled
www.vpn.bnu.edu.pk,Disabled
www.vpl.com.pk,Enabled
www.vpbill.nexlinx.net.pk,Disabled
www.vpbill5.nexlinx.net.pk,Disabled
www.voterlist.nct.gov.pk,Enabled
www.vnms.hands.org.pk,Disabled
www.vmssqladmin.nexlinx.net.pk,Disabled
www.vms.pitb.gov.pk,Disabled
www.vms.kpdata.gov.pk,Disabled
www.vms.habib.edu.pk,Enabled
www.vmis.punjab.gov.pk,Disabled
wwwv.lesco.gov.pk,Disabled
www-v.lesco.gov.pk,Disabled
www.vle.prime.edu.pk,Disabled
www.vitshr.digitallandscape.com.pk,Disabled
www.vitshrapi.digitallandscape.com.pk,Disabled
www.vitalpakistan.org.pk,Enabled
www.vispro.itu.edu.pk,Disabled
www.visits.shcmehealth.punjab.gov.pk,Disabled
www.visiontelecom.com.pk,Enabled
www.vision.seecs.edu.pk,Disabled
www.visa.invest.gov.pk,Disabled
www.visa.boi.gov.pk,Disabled
www.virtualtour.habib.edu.pk,Disabled
www.virtualteacher.kpese.gov.pk,Enabled
www-vi.pmc.gov.pk,Enabled
www.viper.pk,Enabled
www.vigilance.pitc.com.pk,Disabled
www.video.hoap.org.pk,Disabled
www.video.gfg.com.pk,Disabled
www.video.forex.com.pk,Disabled
www.video.duhs.edu.pk,Disabled
www.video.daewoo.com.pk,Disabled
www.vetinspect.punjab.gov.pk,Disabled
www.verify-and-update-your-accouunt-security.fu.edu.pk,Disabled
www.verification.uic.com.pk,Enabled
www.ventory.epimis.pk,Disabled
www.vehari.gov.pk,Enabled
www.vehari.dc.lhc.gov.pk,Disabled
www.vehari.comsats.edu.pk,Disabled
www.vegasvulkan1000.iel.net.pk,Disabled
www.vectorsurveillance.punjab.gov.pk,Disabled
www.ve.abb.com,Disabled
www.vcs.com.pk,Enabled
www.vc.pu.edu.pk,Disabled
www.vconn.sidathyder.com.pk,Enabled
www.vconnnetpk.sidathyder.com.pk,Enabled
www.vconnect.sidathyder.com.pk,Enabled
www.vconnbiz.sidathyder.com.pk,Enabled
www.vcc.net.pk,Disabled
wwwv.agpr.gov.pk,Disabled
www.v6.pu.edu.pk,Disabled
www.v3.kp.gov.pk,Disabled
www.v2.uskt.edu.pk,Disabled
www-v2.pmc.gov.pk,Enabled
www.v28.uskt.edu.pk,Disabled
wwwv1.pmc.gov.pk,Enabled
www.uvas.edu.pk,Enabled
www.utif.aims.net.pk,Enabled
www.uth.punjab.govt.com.pk,Disabled
www.uswat.edu.pk,Enabled
www.ustb.edu.pk,Enabled
www.uspcase.uetpeshawar.edu.pk,Disabled
www.uspcase.nust.edu.pk,Disabled
www.usmsmail.usms.edu.pk,Enabled
www.usms.edu.pk,Enabled
www.uskt.edu.pk,Enabled
www.usjp.uoswabi.edu.pk,Enabled
www.usgroup.pk,Enabled
www.usf.org.pk,Disabled
www.usermanagement.abb.com,Disabled
www.usermanagement.aa.abb.com,Disabled
www.usc.org.pk,Disabled
www.usa.edu.pk,Enabled
www.ur.ici.com.pk,Enabled
www.urdu.uoch.edu.pk,Enabled
www.urdu.powergen.ici.com.pk,Enabled
www.urdu.pidc.com.pk,Disabled
www.urdu.ips.org.pk,Disabled
www.urdu.inp.net.pk,Enabled
www.urdu.ici.com.pk,Enabled
www.urdu.cc.gov.pk,Disabled
www.urdu.aic.gov.pk,Disabled
www.urbanunit.gov.pk,Enabled
www.ups.biz.pk,Disabled
www.upnd.balochistan.gov.pk,Disabled
wwwu.pmc.gov.pk,Enabled
www.update-your-paypal-account-verify-your-info.fu.edu.pk,Disabled
www.update.ips.org.pk,Disabled
www.uow.edu.pk,Enabled
www.uot.edu.pk,Disabled
www.uoswabi.edu.pk,Enabled
www.uosl.com.pk,Enabled
www.uos.edu.pk,Enabled
www.uosahiwaledupk.uosahiwal.edu.pk,Disabled
www.uosahiwal.edu.pk,Enabled
www.uop.kpdata.gov.pk,Disabled
www.uop.edu.pk,Disabled
www.uom.edu.pk,Enabled
www.uoli.edu.pk,Enabled
www.uol.edu.pk,Disabled
www.uolcc.edu.pk,Enabled
www.uok.edu.pk,Disabled
www.uokadmission.edu.pk,Disabled
www.uoj.edu.pk,Disabled
www.uoh.edu.pk,Enabled
www.uog.edu.pk,Enabled
www.uo.edu.pk,Disabled
www.uochexam.edu.pk.uoch.edu.pk,Enabled
www.uoch.edu.pk,Enabled
www.uoc.edu.pk,Enabled
